Running 45s test @ http://10.10.1.5:5000
  8 threads and 200 connections
  Thread calibration: mean lat.: 6.772ms, rate sampling interval: 22ms
  Thread calibration: mean lat.: 6.379ms, rate sampling interval: 22ms
  Thread calibration: mean lat.: 6.491ms, rate sampling interval: 22ms
  Thread calibration: mean lat.: 5.562ms, rate sampling interval: 21ms
  Thread calibration: mean lat.: 6.326ms, rate sampling interval: 22ms
  Thread calibration: mean lat.: 7.153ms, rate sampling interval: 24ms
  Thread calibration: mean lat.: 5.920ms, rate sampling interval: 21ms
  Thread calibration: mean lat.: 6.820ms, rate sampling interval: 22ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     6.33ms   16.71ms 395.52ms   98.45%
    Req/Sec     2.82k   351.47     4.35k    69.33%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    3.00ms
 75.000%    7.21ms
 90.000%   11.06ms
 99.000%   85.89ms
 99.900%  211.20ms
 99.990%  283.65ms
 99.999%  361.73ms
100.000%  395.77ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.192     0.000000            1         1.00
       0.862     0.100000        76822         1.11
       1.239     0.200000       153468         1.25
       1.620     0.300000       230162         1.43
       2.121     0.400000       306954         1.67
       2.999     0.500000       383634         2.00
       3.651     0.550000       421944         2.22
       4.399     0.600000       460382         2.50
       5.255     0.650000       498662         2.86
       6.211     0.700000       537051         3.33
       7.211     0.750000       575358         4.00
       7.747     0.775000       594593         4.44
       8.295     0.800000       613824         5.00
       8.887     0.825000       632990         5.71
       9.527     0.850000       652199         6.67
      10.231     0.875000       671175         8.00
      10.631     0.887500       680906         8.89
      11.055     0.900000       690473        10.00
      11.527     0.912500       699977        11.43
      12.087     0.925000       709637        13.33
      12.751     0.937500       719109        16.00
      13.167     0.943750       723980        17.78
      13.623     0.950000       728755        20.00
      14.159     0.956250       733497        22.86
      14.839     0.962500       738325        26.67
      15.695     0.968750       743104        32.00
      16.271     0.971875       745486        35.56
      17.007     0.975000       747874        40.00
      17.999     0.978125       750267        45.71
      19.535     0.981250       752664        53.33
      22.847     0.984375       755060        64.00
      30.127     0.985938       756259        71.11
      51.583     0.987500       757460        80.00
      73.087     0.989062       758661        91.43
      94.399     0.990625       759857       106.67
     116.287     0.992188       761054       128.00
     126.975     0.992969       761654       142.22
     137.855     0.993750       762256       160.00
     148.351     0.994531       762853       182.86
     158.975     0.995313       763453       213.33
     170.239     0.996094       764052       256.00
     175.359     0.996484       764354       284.44
     180.863     0.996875       764653       320.00
     185.727     0.997266       764952       365.71
     191.487     0.997656       765258       426.67
     196.735     0.998047       765558       512.00
     199.167     0.998242       765698       568.89
     201.727     0.998437       765854       640.00
     204.671     0.998633       765997       731.43
     207.615     0.998828       766148       853.33
     211.967     0.999023       766297      1024.00
     214.271     0.999121       766372      1137.78
     216.959     0.999219       766448      1280.00
     220.031     0.999316       766522      1462.86
     224.255     0.999414       766596      1706.67
     230.271     0.999512       766671      2048.00
     232.703     0.999561       766709      2275.56
     236.543     0.999609       766748      2560.00
     241.023     0.999658       766784      2925.71
     245.631     0.999707       766822      3413.33
     251.007     0.999756       766859      4096.00
     254.847     0.999780       766877      4551.11
     258.815     0.999805       766896      5120.00
     263.423     0.999829       766914      5851.43
     269.823     0.999854       766933      6826.67
     277.247     0.999878       766952      8192.00
     280.063     0.999890       766961      9102.22
     285.439     0.999902       766971     10240.00
     289.023     0.999915       766980     11702.86
     295.679     0.999927       766989     13653.33
     303.871     0.999939       766999     16384.00
     306.687     0.999945       767003     18204.44
     307.967     0.999951       767008     20480.00
     311.551     0.999957       767013     23405.71
     318.719     0.999963       767018     27306.67
     325.375     0.999969       767022     32768.00
     326.655     0.999973       767024     36408.89
     329.727     0.999976       767027     40960.00
     334.591     0.999979       767029     46811.43
     343.039     0.999982       767031     54613.33
     353.535     0.999985       767034     65536.00
     354.303     0.999986       767035     72817.78
     355.071     0.999988       767036     81920.00
     361.727     0.999989       767037     93622.86
     362.751     0.999991       767038    109226.67
     366.079     0.999992       767040    131072.00
     366.079     0.999993       767040    145635.56
     369.919     0.999994       767041    163840.00
     369.919     0.999995       767041    187245.71
     378.623     0.999995       767042    218453.33
     379.647     0.999996       767043    262144.00
     379.647     0.999997       767043    291271.11
     379.647     0.999997       767043    327680.00
     379.647     0.999997       767043    374491.43
     388.351     0.999998       767044    436906.67
     388.351     0.999998       767044    524288.00
     388.351     0.999998       767044    582542.22
     388.351     0.999998       767044    655360.00
     388.351     0.999999       767044    748982.86
     395.775     0.999999       767045    873813.33
     395.775     1.000000       767045          inf
#[Mean    =        6.327, StdDeviation   =       16.711]
#[Max     =      395.520, Total count    =       767045]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  985937 requests in 44.99s, 368.07MB read
  Non-2xx or 3xx responses: 591936
Requests/sec:  21912.37
Transfer/sec:      8.18MB
