Running 45s test @ http://10.10.1.5:5000
  8 threads and 200 connections
  Thread calibration: mean lat.: 3.790ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 4.084ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 4.083ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 4.017ms, rate sampling interval: 15ms
  Thread calibration: mean lat.: 3.989ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 4.140ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 4.713ms, rate sampling interval: 14ms
  Thread calibration: mean lat.: 4.759ms, rate sampling interval: 16ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     4.55ms   13.49ms 417.54ms   98.94%
    Req/Sec     2.59k   470.08     4.77k    69.30%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    2.32ms
 75.000%    4.61ms
 90.000%    7.87ms
 99.000%   19.85ms
 99.900%  203.77ms
 99.990%  252.29ms
 99.999%  384.77ms
100.000%  417.79ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.170     0.000000            1         1.00
       0.915     0.100000        69807         1.11
       1.273     0.200000       139569         1.25
       1.578     0.300000       209313         1.43
       1.903     0.400000       279016         1.67
       2.323     0.500000       348915         2.00
       2.603     0.550000       383602         2.22
       2.961     0.600000       418525         2.50
       3.399     0.650000       453383         2.86
       3.933     0.700000       488286         3.33
       4.607     0.750000       523157         4.00
       5.019     0.775000       540562         4.44
       5.519     0.800000       557973         5.00
       6.071     0.825000       575412         5.71
       6.607     0.850000       592924         6.67
       7.175     0.875000       610294         8.00
       7.499     0.887500       618985         8.89
       7.867     0.900000       627696        10.00
       8.287     0.912500       636539        11.43
       8.743     0.925000       645137        13.33
       9.287     0.937500       653935        16.00
       9.607     0.943750       658297        17.78
       9.959     0.950000       662615        20.00
      10.391     0.956250       666923        22.86
      10.927     0.962500       671299        26.67
      11.511     0.968750       675670        32.00
      11.831     0.971875       677807        35.56
      12.207     0.975000       680017        40.00
      12.703     0.978125       682171        45.71
      13.367     0.981250       684369        53.33
      14.287     0.984375       686532        64.00
      14.983     0.985938       687617        71.11
      15.951     0.987500       688712        80.00
      17.567     0.989062       689800        91.43
      24.623     0.990625       690884       106.67
      57.151     0.992188       691974       128.00
      73.727     0.992969       692519       142.22
      90.751     0.993750       693063       160.00
     107.135     0.994531       693609       182.86
     124.223     0.995313       694152       213.33
     140.799     0.996094       694697       256.00
     149.375     0.996484       694972       284.44
     157.695     0.996875       695242       320.00
     166.527     0.997266       695515       365.71
     174.719     0.997656       695787       426.67
     183.423     0.998047       696061       512.00
     187.519     0.998242       696201       568.89
     192.127     0.998437       696335       640.00
     196.095     0.998633       696471       731.43
     199.935     0.998828       696605       853.33
     204.159     0.999023       696740      1024.00
     206.207     0.999121       696809      1137.78
     207.999     0.999219       696881      1280.00
     210.175     0.999316       696945      1462.86
     212.735     0.999414       697016      1706.67
     215.295     0.999512       697081      2048.00
     217.087     0.999561       697117      2275.56
     219.135     0.999609       697150      2560.00
     221.311     0.999658       697183      2925.71
     224.511     0.999707       697217      3413.33
     228.607     0.999756       697251      4096.00
     232.063     0.999780       697268      4551.11
     233.983     0.999805       697285      5120.00
     239.487     0.999829       697302      5851.43
     241.919     0.999854       697319      6826.67
     247.423     0.999878       697336      8192.00
     249.855     0.999890       697345      9102.22
     253.055     0.999902       697353     10240.00
     258.559     0.999915       697362     11702.86
     261.119     0.999927       697370     13653.33
     273.151     0.999939       697379     16384.00
     280.063     0.999945       697383     18204.44
     287.231     0.999951       697387     20480.00
     304.639     0.999957       697392     23405.71
     314.367     0.999963       697396     27306.67
     329.471     0.999969       697400     32768.00
     339.199     0.999973       697402     36408.89
     348.159     0.999976       697404     40960.00
     361.727     0.999979       697407     46811.43
     365.823     0.999982       697409     54613.33
     375.807     0.999985       697411     65536.00
     378.623     0.999986       697412     72817.78
     382.975     0.999988       697413     81920.00
     384.767     0.999989       697414     93622.86
     390.143     0.999991       697415    109226.67
     392.703     0.999992       697416    131072.00
     398.079     0.999993       697417    145635.56
     398.079     0.999994       697417    163840.00
     402.431     0.999995       697418    187245.71
     402.431     0.999995       697418    218453.33
     408.063     0.999996       697420    262144.00
     408.063     0.999997       697420    291271.11
     408.063     0.999997       697420    327680.00
     408.063     0.999997       697420    374491.43
     408.063     0.999998       697420    436906.67
     408.063     0.999998       697420    524288.00
     408.063     0.999998       697420    582542.22
     408.063     0.999998       697420    655360.00
     417.791     0.999999       697421    748982.86
     417.791     1.000000       697421          inf
#[Mean    =        4.551, StdDeviation   =       13.486]
#[Max     =      417.536, Total count    =       697421]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  894018 requests in 45.00s, 333.71MB read
  Non-2xx or 3xx responses: 536483
Requests/sec:  19869.07
Transfer/sec:      7.42MB
