Running 45s test @ http://10.10.1.3:5000
  8 threads and 200 connections
  Thread calibration: mean lat.: 17.341ms, rate sampling interval: 67ms
  Thread calibration: mean lat.: 15.769ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 15.960ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 15.395ms, rate sampling interval: 60ms
  Thread calibration: mean lat.: 15.909ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 15.809ms, rate sampling interval: 62ms
  Thread calibration: mean lat.: 15.754ms, rate sampling interval: 62ms
  Thread calibration: mean lat.: 16.016ms, rate sampling interval: 63ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    16.74ms   13.02ms 127.10ms   62.46%
    Req/Sec     1.51k   145.90     2.12k    67.30%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   16.85ms
 75.000%   24.24ms
 90.000%   32.69ms
 99.000%   55.97ms
 99.900%   78.21ms
 99.990%  102.40ms
 99.999%  121.47ms
100.000%  127.17ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.260     0.000000            1         1.00
       1.251     0.100000        41858         1.11
       2.191     0.200000        83735         1.25
       7.091     0.300000       125564         1.43
      12.823     0.400000       167454         1.67
      16.847     0.500000       209322         2.00
      18.367     0.550000       230275         2.22
      19.727     0.600000       251230         2.50
      21.119     0.650000       272076         2.86
      22.591     0.700000       293051         3.33
      24.239     0.750000       313976         4.00
      25.167     0.775000       324465         4.44
      26.223     0.800000       334895         5.00
      27.455     0.825000       345301         5.71
      28.895     0.850000       355736         6.67
      30.559     0.875000       366260         8.00
      31.551     0.887500       371480         8.89
      32.687     0.900000       376692        10.00
      33.983     0.912500       381933        11.43
      35.487     0.925000       387162        13.33
      37.343     0.937500       392384        16.00
      38.399     0.943750       395011        17.78
      39.551     0.950000       397581        20.00
      40.927     0.956250       400223        22.86
      42.463     0.962500       402806        26.67
      44.351     0.968750       405430        32.00
      45.439     0.971875       406753        35.56
      46.623     0.975000       408070        40.00
      47.903     0.978125       409362        45.71
      49.503     0.981250       410649        53.33
      51.423     0.984375       411968        64.00
      52.511     0.985938       412626        71.11
      53.663     0.987500       413265        80.00
      55.071     0.989062       413921        91.43
      56.671     0.990625       414575       106.67
      58.367     0.992188       415228       128.00
      59.455     0.992969       415551       142.22
      60.575     0.993750       415879       160.00
      61.855     0.994531       416205       182.86
      63.391     0.995313       416532       213.33
      65.151     0.996094       416860       256.00
      66.239     0.996484       417025       284.44
      67.519     0.996875       417192       320.00
      68.863     0.997266       417354       365.71
      70.463     0.997656       417513       426.67
      72.255     0.998047       417680       512.00
      73.215     0.998242       417758       568.89
      74.431     0.998437       417839       640.00
      75.455     0.998633       417924       731.43
      76.927     0.998828       418004       853.33
      78.527     0.999023       418085      1024.00
      79.359     0.999121       418126      1137.78
      80.639     0.999219       418166      1280.00
      82.239     0.999316       418207      1462.86
      83.711     0.999414       418247      1706.67
      85.439     0.999512       418288      2048.00
      86.975     0.999561       418309      2275.56
      87.743     0.999609       418329      2560.00
      89.663     0.999658       418349      2925.71
      90.943     0.999707       418370      3413.33
      92.607     0.999756       418390      4096.00
      94.271     0.999780       418404      4551.11
      95.039     0.999805       418411      5120.00
      96.319     0.999829       418421      5851.43
      98.367     0.999854       418431      6826.67
     100.543     0.999878       418441      8192.00
     101.887     0.999890       418447      9102.22
     103.295     0.999902       418452     10240.00
     104.831     0.999915       418457     11702.86
     106.559     0.999927       418462     13653.33
     107.775     0.999939       418467     16384.00
     108.863     0.999945       418470     18204.44
     109.119     0.999951       418472     20480.00
     111.039     0.999957       418475     23405.71
     111.359     0.999963       418477     27306.67
     113.151     0.999969       418480     32768.00
     113.855     0.999973       418481     36408.89
     113.983     0.999976       418482     40960.00
     115.199     0.999979       418484     46811.43
     115.263     0.999982       418485     54613.33
     115.647     0.999985       418486     65536.00
     118.527     0.999986       418487     72817.78
     118.527     0.999988       418487     81920.00
     121.471     0.999989       418488     93622.86
     121.599     0.999991       418489    109226.67
     121.599     0.999992       418489    131072.00
     121.663     0.999993       418490    145635.56
     121.663     0.999994       418490    163840.00
     121.663     0.999995       418490    187245.71
     125.503     0.999995       418491    218453.33
     125.503     0.999996       418491    262144.00
     125.503     0.999997       418491    291271.11
     125.503     0.999997       418491    327680.00
     125.503     0.999997       418491    374491.43
     127.167     0.999998       418492    436906.67
     127.167     1.000000       418492          inf
#[Mean    =       16.739, StdDeviation   =       13.022]
#[Max     =      127.104, Total count    =       418492]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  537638 requests in 44.99s, 137.41MB read
  Non-2xx or 3xx responses: 537638
Requests/sec:  11951.16
Transfer/sec:      3.05MB
