Running 45s test @ http://10.10.1.3:5000
  8 threads and 200 connections
  Thread calibration: mean lat.: 15.935ms, rate sampling interval: 62ms
  Thread calibration: mean lat.: 15.979ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 15.637ms, rate sampling interval: 61ms
  Thread calibration: mean lat.: 16.294ms, rate sampling interval: 64ms
  Thread calibration: mean lat.: 16.018ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 15.753ms, rate sampling interval: 62ms
  Thread calibration: mean lat.: 16.209ms, rate sampling interval: 63ms
  Thread calibration: mean lat.: 15.716ms, rate sampling interval: 62ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    15.60ms   11.92ms 104.90ms   60.80%
    Req/Sec     1.51k   139.83     2.25k    69.28%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   16.10ms
 75.000%   22.91ms
 90.000%   30.22ms
 99.000%   49.73ms
 99.900%   69.44ms
 99.990%   85.89ms
 99.999%  103.04ms
100.000%  104.96ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.236     0.000000            1         1.00
       1.197     0.100000        41894         1.11
       1.976     0.200000        83698         1.25
       6.239     0.300000       125538         1.43
      12.103     0.400000       167410         1.67
      16.103     0.500000       209232         2.00
      17.583     0.550000       230319         2.22
      18.895     0.600000       251295         2.50
      20.127     0.650000       272024         2.86
      21.439     0.700000       293157         3.33
      22.911     0.750000       314020         4.00
      23.743     0.775000       324387         4.44
      24.671     0.800000       334923         5.00
      25.743     0.825000       345288         5.71
      26.975     0.850000       355790         6.67
      28.447     0.875000       366194         8.00
      29.279     0.887500       371401         8.89
      30.223     0.900000       376618        10.00
      31.311     0.912500       381847        11.43
      32.591     0.925000       387091        13.33
      34.111     0.937500       392309        16.00
      35.007     0.943750       395014        17.78
      35.967     0.950000       397562        20.00
      37.087     0.956250       400173        22.86
      38.367     0.962500       402799        26.67
      39.935     0.968750       405434        32.00
      40.831     0.971875       406733        35.56
      41.823     0.975000       408026        40.00
      43.007     0.978125       409328        45.71
      44.319     0.981250       410623        53.33
      46.015     0.984375       411938        64.00
      46.911     0.985938       412587        71.11
      47.871     0.987500       413229        80.00
      48.927     0.989062       413884        91.43
      50.303     0.990625       414544       106.67
      51.775     0.992188       415198       128.00
      52.735     0.992969       415526       142.22
      53.663     0.993750       415846       160.00
      54.751     0.994531       416172       182.86
      56.031     0.995313       416498       213.33
      57.631     0.996094       416826       256.00
      58.623     0.996484       416994       284.44
      59.551     0.996875       417156       320.00
      60.735     0.997266       417316       365.71
      61.983     0.997656       417477       426.67
      63.551     0.998047       417642       512.00
      64.447     0.998242       417726       568.89
      65.119     0.998437       417804       640.00
      66.559     0.998633       417886       731.43
      68.031     0.998828       417970       853.33
      69.823     0.999023       418051      1024.00
      70.847     0.999121       418095      1137.78
      71.935     0.999219       418132      1280.00
      73.215     0.999316       418171      1462.86
      74.367     0.999414       418212      1706.67
      76.095     0.999512       418255      2048.00
      77.119     0.999561       418274      2275.56
      77.823     0.999609       418296      2560.00
      78.335     0.999658       418316      2925.71
      79.743     0.999707       418336      3413.33
      80.959     0.999756       418355      4096.00
      81.407     0.999780       418366      4551.11
      82.047     0.999805       418376      5120.00
      82.815     0.999829       418386      5851.43
      83.775     0.999854       418396      6826.67
      85.119     0.999878       418406      8192.00
      85.567     0.999890       418412      9102.22
      86.271     0.999902       418417     10240.00
      86.847     0.999915       418422     11702.86
      87.807     0.999927       418427     13653.33
      88.639     0.999939       418432     16384.00
      89.727     0.999945       418435     18204.44
      90.111     0.999951       418437     20480.00
      91.839     0.999957       418440     23405.71
      92.415     0.999963       418442     27306.67
      94.079     0.999969       418445     32768.00
      94.207     0.999973       418446     36408.89
      95.231     0.999976       418447     40960.00
      97.279     0.999979       418449     46811.43
      97.343     0.999982       418450     54613.33
      97.855     0.999985       418451     65536.00
      99.071     0.999986       418452     72817.78
      99.071     0.999988       418452     81920.00
     103.039     0.999989       418453     93622.86
     103.551     0.999991       418454    109226.67
     103.551     0.999992       418454    131072.00
     104.319     0.999993       418455    145635.56
     104.319     0.999994       418455    163840.00
     104.319     0.999995       418455    187245.71
     104.767     0.999995       418456    218453.33
     104.767     0.999996       418456    262144.00
     104.767     0.999997       418456    291271.11
     104.767     0.999997       418456    327680.00
     104.767     0.999997       418456    374491.43
     104.959     0.999998       418457    436906.67
     104.959     1.000000       418457          inf
#[Mean    =       15.600, StdDeviation   =       11.916]
#[Max     =      104.896, Total count    =       418457]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  539163 requests in 44.99s, 137.80MB read
  Non-2xx or 3xx responses: 539163
Requests/sec:  11983.44
Transfer/sec:      3.06MB
